t,S_wR_kgR,S_wR_kgL,S_wR_ka,S_wR_Kf,S_wR_Kq,S_wL_kgR,S_wL_kgL,S_wL_ka,S_wL_Kf,S_wL_Kq
98.245,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.25,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.255,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.26,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.265,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.27,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.275,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.28,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.285,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.29,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.295,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.3,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.305,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.31,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.315,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.32,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.325,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.33,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.335,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.34,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.345,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.35,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.355,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.36,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.365,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.37,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.375,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.38,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.385,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.39,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.395,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.4,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.405,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.41,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.415,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.42,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.425,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.43,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.435,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.44,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.445,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.45,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.455,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.46,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.465,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.47,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.475,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.48,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.485,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.49,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.495,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.5,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.505,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.51,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.515,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.52,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.525,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.53,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.535,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.54,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.545,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.55,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.555,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.56,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.565,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.57,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.575,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.58,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.585,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.59,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.595,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.6,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.605,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.61,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.615,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.62,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.625,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.63,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.635,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.64,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.645,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.65,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.655,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.66,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.665,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.67,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.675,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.68,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.685,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.69,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.695,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.7,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.705,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.71,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.715,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.72,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.725,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.73,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.735,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.74,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.745,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.75,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.755,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.76,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.765,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.77,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.775,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.78,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.785,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.79,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.795,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.8,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.805,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.81,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.815,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.82,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.825,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.83,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.835,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.84,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.845,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.85,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.855,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.86,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.865,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.87,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.875,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.88,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.885,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.89,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.895,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.9,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.905,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.91,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.915,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.92,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.925,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.93,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.935,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.94,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.945,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.95,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.955,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.96,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.965,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.97,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.975,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.98,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.985,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.99,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
98.995,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.0,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.005,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.01,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.015,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.02,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.025,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.03,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.035,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.04,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.045,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.05,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.055,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.06,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.065,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.07,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.075,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.08,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.085,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
