# r_R = 0.03
# r_L = 0.03
# l = 0.08
# kg_R = 25.0
# kg_L = 25.0
# ka = 0.5
# kf = 0.15
# kq = 0.02
# alpha = 8.0
# beta = 8.0
time,x,y,theta,omega_R,omega_L,u_R,u_L
48.875,0.0,0.0,23.526566205255964,1.3333333333309427,-1.3333333333309427,0.034088888880823696,-0.034088888880823696
48.88,0.0,0.0,23.52906620525596,1.3333333333309494,-1.3333333333309494,0.034088888880823696,-0.034088888880823696
48.885,0.0,0.0,23.531566205255952,1.333333333330956,-1.333333333330956,0.034088888880823696,-0.034088888880823696
48.89,0.0,0.0,23.534066205255947,1.3333333333309627,-1.3333333333309627,0.034088888880823696,-0.034088888880823696
48.895,0.0,0.0,23.53656620525594,1.3333333333309694,-1.3333333333309694,0.034088888880823696,-0.034088888880823696
48.9,0.0,0.0,23.539066205255935,1.3333333333309758,-1.3333333333309758,0.034088888880823696,-0.034088888880823696
48.905,0.0,0.0,23.54156620525593,1.3333333333309823,-1.3333333333309823,0.034088888880823696,-0.034088888880823696
48.910000000000004,0.0,0.0,23.544066205255923,1.3333333333309887,-1.3333333333309887,0.034088888880823696,-0.034088888880823696
48.915,0.0,0.0,23.546566205255917,1.3333333333309951,-1.3333333333309951,0.034088888880823696,-0.034088888880823696
48.92,0.0,0.0,23.54906620525591,1.3333333333310016,-1.3333333333310016,0.034088888880823696,-0.034088888880823696
48.925000000000004,0.0,0.0,23.551566205255906,1.333333333331008,-1.333333333331008,0.034088888880823696,-0.034088888880823696
48.93,0.0,0.0,23.5540662052559,1.3333333333310144,-1.3333333333310144,0.034088888880823696,-0.034088888880823696
48.935,0.0,0.0,23.556566205255894,1.3333333333310209,-1.3333333333310209,0.034088888880823696,-0.034088888880823696
48.94,0.0,0.0,23.55906620525589,1.3333333333310273,-1.3333333333310273,0.034088888880823696,-0.034088888880823696
48.945,0.0,0.0,23.561566205255883,1.3333333333310338,-1.3333333333310338,0.034088888880823696,-0.034088888880823696
48.95,0.0,0.0,23.564066205255877,1.3333333333310402,-1.3333333333310402,0.034088888880823696,-0.034088888880823696
48.955,0.0,0.0,23.56656620525587,1.3333333333310466,-1.3333333333310466,0.034088888880823696,-0.034088888880823696
48.96,0.0,0.0,23.569066205255865,1.3333333333310529,-1.3333333333310529,0.034088888880823696,-0.034088888880823696
48.965,0.0,0.0,23.57156620525586,1.333333333331059,-1.333333333331059,0.034088888880823696,-0.034088888880823696
48.97,0.0,0.0,23.574066205255853,1.3333333333310653,-1.3333333333310653,0.034088888880823696,-0.034088888880823696
48.975,0.0,0.0,23.576566205255848,1.3333333333310715,-1.3333333333310715,0.034088888880823696,-0.034088888880823696
48.980000000000004,0.0,0.0,23.57906620525584,1.3333333333310777,-1.3333333333310777,0.034088888880823696,-0.034088888880823696
48.985,0.0,0.0,23.581566205255836,1.333333333331084,-1.333333333331084,0.034088888880823696,-0.034088888880823696
48.99,0.0,0.0,23.58406620525583,1.3333333333310902,-1.3333333333310902,0.034088888880823696,-0.034088888880823696
48.995000000000005,0.0,0.0,23.586566205255824,1.3333333333310964,-1.3333333333310964,0.034088888880823696,-0.034088888880823696
49.0,0.0,0.0,23.58906620525582,1.3333333333311026,-1.3333333333311026,0.034088888880823696,-0.034088888880823696
49.005,0.0,0.0,23.591566205255813,1.3333333333311088,-1.3333333333311088,0.034088888880823696,-0.034088888880823696
49.01,0.0,0.0,23.594066205255807,1.333333333331115,-1.333333333331115,0.034088888880823696,-0.034088888880823696
49.015,0.0,0.0,23.5965662052558,1.3333333333311213,-1.3333333333311213,0.034088888880823696,-0.034088888880823696
49.02,0.0,0.0,23.599066205255795,1.3333333333311275,-1.3333333333311275,0.034088888880823696,-0.034088888880823696
49.025,0.0,0.0,23.60156620525579,1.3333333333311335,-1.3333333333311335,0.034088888880823696,-0.034088888880823696
49.03,0.0,0.0,23.604066205255783,1.3333333333311395,-1.3333333333311395,0.034088888880823696,-0.034088888880823696
49.035000000000004,0.0,0.0,23.606566205255778,1.3333333333311455,-1.3333333333311455,0.034088888880823696,-0.034088888880823696
49.04,0.0,0.0,23.609066205255772,1.3333333333311514,-1.3333333333311514,0.034088888880823696,-0.034088888880823696
49.045,0.0,0.0,23.611566205255766,1.3333333333311574,-1.3333333333311574,0.034088888880823696,-0.034088888880823696
49.050000000000004,0.0,0.0,23.61406620525576,1.3333333333311634,-1.3333333333311634,0.034088888880823696,-0.034088888880823696
49.055,0.0,0.0,23.616566205255754,1.3333333333311694,-1.3333333333311694,0.034088888880823696,-0.034088888880823696
49.06,0.0,0.0,23.619066205255752,1.3333333333311754,-1.3333333333311754,0.034088888880823696,-0.034088888880823696
49.065,0.0,0.0,23.62156620525575,1.3333333333311814,-1.3333333333311814,0.034088888880823696,-0.034088888880823696
49.07,0.0,0.0,23.624066205255748,1.3333333333311874,-1.3333333333311874,0.034088888880823696,-0.034088888880823696
49.075,0.0,0.0,23.626566205255745,1.3333333333311934,-1.3333333333311934,0.034088888880823696,-0.034088888880823696
49.08,0.0,0.0,23.629066205255743,1.3333333333311994,-1.3333333333311994,0.034088888880823696,-0.034088888880823696
49.085,0.0,0.0,23.63156620525574,1.3333333333312054,-1.3333333333312054,0.034088888880823696,-0.034088888880823696
49.09,0.0,0.0,23.63406620525574,1.3333333333312114,-1.3333333333312114,0.034088888880823696,-0.034088888880823696
49.095,0.0,0.0,23.636566205255736,1.3333333333312172,-1.3333333333312172,0.034088888880823696,-0.034088888880823696
49.1,0.0,0.0,23.639066205255734,1.333333333331223,-1.333333333331223,0.034088888880823696,-0.034088888880823696
49.105000000000004,0.0,0.0,23.64156620525573,1.3333333333312287,-1.3333333333312287,0.034088888880823696,-0.034088888880823696
49.11,0.0,0.0,23.64406620525573,1.3333333333312345,-1.3333333333312345,0.034088888880823696,-0.034088888880823696
49.115,0.0,0.0,23.646566205255727,1.3333333333312403,-1.3333333333312403,0.034088888880823696,-0.034088888880823696
49.120000000000005,0.0,0.0,23.649066205255725,1.333333333331246,-1.333333333331246,0.034088888880823696,-0.034088888880823696
49.125,0.0,0.0,23.651566205255723,1.3333333333312518,-1.3333333333312518,0.034088888880823696,-0.034088888880823696
49.13,0.0,0.0,23.65406620525572,1.3333333333312576,-1.3333333333312576,0.034088888880823696,-0.034088888880823696
49.135,0.0,0.0,23.656566205255718,1.3333333333312634,-1.3333333333312634,0.034088888880823696,-0.034088888880823696
49.14,0.0,0.0,23.659066205255716,1.3333333333312691,-1.3333333333312691,0.034088888880823696,-0.034088888880823696
49.145,0.0,0.0,23.661566205255713,1.333333333331275,-1.333333333331275,0.034088888880823696,-0.034088888880823696
49.15,0.0,0.0,23.66406620525571,1.3333333333312807,-1.3333333333312807,0.034088888880823696,-0.034088888880823696
49.155,0.0,0.0,23.66656620525571,1.3333333333312865,-1.3333333333312865,0.034088888880823696,-0.034088888880823696
49.160000000000004,0.0,0.0,23.669066205255707,1.3333333333312922,-1.3333333333312922,0.034088888880823696,-0.034088888880823696
49.165,0.0,0.0,23.671566205255704,1.3333333333312978,-1.3333333333312978,0.034088888880823696,-0.034088888880823696
49.17,0.0,0.0,23.674066205255702,1.3333333333313033,-1.3333333333313033,0.034088888880823696,-0.034088888880823696
49.175000000000004,0.0,0.0,23.6765662052557,1.3333333333313089,-1.3333333333313089,0.034088888880823696,-0.034088888880823696
49.18,0.0,0.0,23.679066205255697,1.3333333333313144,-1.3333333333313144,0.034088888880823696,-0.034088888880823696
49.185,0.0,0.0,23.681566205255695,1.33333333333132,-1.33333333333132,0.034088888880823696,-0.034088888880823696
49.19,0.0,0.0,23.684066205255693,1.3333333333313255,-1.3333333333313255,0.034088888880823696,-0.034088888880823696
49.195,0.0,0.0,23.68656620525569,1.333333333331331,-1.333333333331331,0.034088888880823696,-0.034088888880823696
49.2,0.0,0.0,23.68906620525569,1.3333333333313366,-1.3333333333313366,0.034088888880823696,-0.034088888880823696
49.205,0.0,0.0,23.691566205255686,1.3333333333313422,-1.3333333333313422,0.034088888880823696,-0.034088888880823696
49.21,0.0,0.0,23.694066205255684,1.3333333333313477,-1.3333333333313477,0.034088888880823696,-0.034088888880823696
49.215,0.0,0.0,23.69656620525568,1.3333333333313533,-1.3333333333313533,0.034088888880823696,-0.034088888880823696
49.22,0.0,0.0,23.69906620525568,1.3333333333313588,-1.3333333333313588,0.034088888880823696,-0.034088888880823696
49.225,0.0,0.0,23.701566205255677,1.3333333333313644,-1.3333333333313644,0.034088888880823696,-0.034088888880823696
49.230000000000004,0.0,0.0,23.704066205255675,1.33333333333137,-1.33333333333137,0.034088888880823696,-0.034088888880823696
49.235,0.0,0.0,23.706566205255672,1.3333333333313753,-1.3333333333313753,0.034088888880823696,-0.034088888880823696
49.24,0.0,0.0,23.70906620525567,1.3333333333313806,-1.3333333333313806,0.034088888880823696,-0.034088888880823696
49.245000000000005,0.0,0.0,23.711566205255668,1.333333333331386,-1.333333333331386,0.034088888880823696,-0.034088888880823696
49.25,0.0,0.0,23.714066205255666,1.3333333333313913,-1.3333333333313913,0.034088888880823696,-0.034088888880823696
49.255,0.0,0.0,23.716566205255663,1.3333333333313966,-1.3333333333313966,0.034088888880823696,-0.034088888880823696
49.26,0.0,0.0,23.71906620525566,1.333333333331402,-1.333333333331402,0.034088888880823696,-0.034088888880823696
49.265,0.0,0.0,23.72156620525566,1.3333333333314072,-1.3333333333314072,0.034088888880823696,-0.034088888880823696
49.27,0.0,0.0,23.724066205255657,1.3333333333314126,-1.3333333333314126,0.034088888880823696,-0.034088888880823696
49.275,0.0,0.0,23.726566205255654,1.333333333331418,-1.333333333331418,0.034088888880823696,-0.034088888880823696
49.28,0.0,0.0,23.729066205255652,1.3333333333314232,-1.3333333333314232,0.034088888880823696,-0.034088888880823696
49.285000000000004,0.0,0.0,23.73156620525565,1.3333333333314286,-1.3333333333314286,0.034088888880823696,-0.034088888880823696
49.29,0.0,0.0,23.734066205255647,1.333333333331434,-1.333333333331434,0.034088888880823696,-0.034088888880823696
49.295,0.0,0.0,23.736566205255645,1.3333333333314392,-1.3333333333314392,0.034088888880823696,-0.034088888880823696
49.300000000000004,0.0,0.0,23.739066205255643,1.3333333333314445,-1.3333333333314445,0.034088888880823696,-0.034088888880823696
49.305,0.0,0.0,23.74156620525564,1.3333333333314499,-1.3333333333314499,0.034088888880823696,-0.034088888880823696
49.31,0.0,0.0,23.74406620525564,1.333333333331455,-1.333333333331455,0.034088888880823696,-0.034088888880823696
49.315,0.0,0.0,23.746566205255636,1.33333333333146,-1.33333333333146,0.034088888880823696,-0.034088888880823696
49.32,0.0,0.0,23.749066205255634,1.3333333333314652,-1.3333333333314652,0.034088888880823696,-0.034088888880823696
49.325,0.0,0.0,23.75156620525563,1.3333333333314703,-1.3333333333314703,0.034088888880823696,-0.034088888880823696
49.33,0.0,0.0,23.75406620525563,1.3333333333314754,-1.3333333333314754,0.034088888880823696,-0.034088888880823696
49.335,0.0,0.0,23.756566205255627,1.3333333333314805,-1.3333333333314805,0.034088888880823696,-0.034088888880823696
49.34,0.0,0.0,23.759066205255625,1.3333333333314856,-1.3333333333314856,0.034088888880823696,-0.034088888880823696
49.345,0.0,0.0,23.761566205255622,1.3333333333314907,-1.3333333333314907,0.034088888880823696,-0.034088888880823696
49.35,0.0,0.0,23.76406620525562,1.3333333333314958,-1.3333333333314958,0.034088888880823696,-0.034088888880823696
49.355000000000004,0.0,0.0,23.766566205255618,1.333333333331501,-1.333333333331501,0.034088888880823696,-0.034088888880823696
49.36,0.0,0.0,23.769066205255616,1.333333333331506,-1.333333333331506,0.034088888880823696,-0.034088888880823696
49.365,0.0,0.0,23.771566205255613,1.3333333333315112,-1.3333333333315112,0.034088888880823696,-0.034088888880823696
49.370000000000005,0.0,0.0,23.77406620525561,1.3333333333315163,-1.3333333333315163,0.034088888880823696,-0.034088888880823696
49.375,0.0,0.0,23.77656620525561,1.3333333333315214,-1.3333333333315214,0.034088888880823696,-0.034088888880823696
49.38,0.0,0.0,23.779066205255607,1.3333333333315265,-1.3333333333315265,0.034088888880823696,-0.034088888880823696
49.385,0.0,0.0,23.781566205255604,1.3333333333315316,-1.3333333333315316,0.034088888880823696,-0.034088888880823696
49.39,0.0,0.0,23.784066205255602,1.3333333333315365,-1.3333333333315365,0.034088888880823696,-0.034088888880823696
49.395,0.0,0.0,23.7865662052556,1.3333333333315414,-1.3333333333315414,0.034088888880823696,-0.034088888880823696
49.4,0.0,0.0,23.789066205255597,1.3333333333315462,-1.3333333333315462,0.034088888880823696,-0.034088888880823696
49.405,0.0,0.0,23.791566205255595,1.3333333333315511,-1.3333333333315511,0.034088888880823696,-0.034088888880823696
49.410000000000004,0.0,0.0,23.794066205255593,1.333333333331556,-1.333333333331556,0.034088888880823696,-0.034088888880823696
49.415,0.0,0.0,23.79656620525559,1.333333333331561,-1.333333333331561,0.034088888880823696,-0.034088888880823696
49.42,0.0,0.0,23.79906620525559,1.3333333333315658,-1.3333333333315658,0.034088888880823696,-0.034088888880823696
49.425000000000004,0.0,0.0,23.801566205255586,1.3333333333315707,-1.3333333333315707,0.034088888880823696,-0.034088888880823696
49.43,0.0,0.0,23.804066205255584,1.3333333333315756,-1.3333333333315756,0.034088888880823696,-0.034088888880823696
49.435,0.0,0.0,23.80656620525558,1.3333333333315804,-1.3333333333315804,0.034088888880823696,-0.034088888880823696
49.44,0.0,0.0,23.80906620525558,1.3333333333315853,-1.3333333333315853,0.034088888880823696,-0.034088888880823696
49.445,0.0,0.0,23.811566205255577,1.3333333333315902,-1.3333333333315902,0.034088888880823696,-0.034088888880823696
49.45,0.0,0.0,23.814066205255575,1.333333333331595,-1.333333333331595,0.034088888880823696,-0.034088888880823696
49.455,0.0,0.0,23.816566205255572,1.3333333333316,-1.3333333333316,0.034088888880823696,-0.034088888880823696
49.46,0.0,0.0,23.81906620525557,1.3333333333316049,-1.3333333333316049,0.034088888880823696,-0.034088888880823696
49.465,0.0,0.0,23.821566205255568,1.3333333333316097,-1.3333333333316097,0.034088888880823696,-0.034088888880823696
49.47,0.0,0.0,23.824066205255566,1.3333333333316144,-1.3333333333316144,0.034088888880823696,-0.034088888880823696
49.475,0.0,0.0,23.826566205255563,1.333333333331619,-1.333333333331619,0.034088888880823696,-0.034088888880823696
49.480000000000004,0.0,0.0,23.82906620525556,1.3333333333316237,-1.3333333333316237,0.034088888880823696,-0.034088888880823696
49.485,0.0,0.0,23.83156620525556,1.3333333333316284,-1.3333333333316284,0.034088888880823696,-0.034088888880823696
49.49,0.0,0.0,23.834066205255557,1.333333333331633,-1.333333333331633,0.034088888880823696,-0.034088888880823696
49.495000000000005,0.0,0.0,23.836566205255554,1.3333333333316377,-1.3333333333316377,0.034088888880823696,-0.034088888880823696
49.5,0.0,0.0,23.839066205255552,1.3333333333316424,-1.3333333333316424,0.034088888880823696,-0.034088888880823696
49.505,0.0,0.0,23.84156620525555,1.333333333331647,-1.333333333331647,0.034088888880823696,-0.034088888880823696
49.51,0.0,0.0,23.844066205255547,1.3333333333316517,-1.3333333333316517,0.034088888880823696,-0.034088888880823696
49.515,0.0,0.0,23.846566205255545,1.3333333333316564,-1.3333333333316564,0.034088888880823696,-0.034088888880823696
49.52,0.0,0.0,23.849066205255543,1.333333333331661,-1.333333333331661,0.034088888880823696,-0.034088888880823696
49.525,0.0,0.0,23.85156620525554,1.3333333333316657,-1.3333333333316657,0.034088888880823696,-0.034088888880823696
49.53,0.0,0.0,23.85406620525554,1.3333333333316704,-1.3333333333316704,0.034088888880823696,-0.034088888880823696
49.535000000000004,0.0,0.0,23.856566205255536,1.333333333331675,-1.333333333331675,0.034088888880823696,-0.034088888880823696
49.54,0.0,0.0,23.859066205255534,1.3333333333316797,-1.3333333333316797,0.034088888880823696,-0.034088888880823696
49.545,0.0,0.0,23.86156620525553,1.3333333333316844,-1.3333333333316844,0.034088888880823696,-0.034088888880823696
49.550000000000004,0.0,0.0,23.86406620525553,1.333333333331689,-1.333333333331689,0.034088888880823696,-0.034088888880823696
49.555,0.0,0.0,23.866566205255527,1.3333333333316935,-1.3333333333316935,0.034088888880823696,-0.034088888880823696
49.56,0.0,0.0,23.869066205255525,1.333333333331698,-1.333333333331698,0.034088888880823696,-0.034088888880823696
49.565,0.0,0.0,23.871566205255522,1.3333333333317023,-1.3333333333317023,0.034088888880823696,-0.034088888880823696
49.57,0.0,0.0,23.87406620525552,1.3333333333317068,-1.3333333333317068,0.034088888880823696,-0.034088888880823696
49.575,0.0,0.0,23.876566205255518,1.3333333333317112,-1.3333333333317112,0.034088888880823696,-0.034088888880823696
49.58,0.0,0.0,23.879066205255516,1.3333333333317157,-1.3333333333317157,0.034088888880823696,-0.034088888880823696
49.585,0.0,0.0,23.881566205255513,1.33333333333172,-1.33333333333172,0.034088888880823696,-0.034088888880823696
49.59,0.0,0.0,23.88406620525551,1.3333333333317245,-1.3333333333317245,0.034088888880823696,-0.034088888880823696
49.595,0.0,0.0,23.88656620525551,1.333333333331729,-1.333333333331729,0.034088888880823696,-0.034088888880823696
49.6,0.0,0.0,23.889066205255507,1.3333333333317334,-1.3333333333317334,0.034088888880823696,-0.034088888880823696
49.605000000000004,0.0,0.0,23.891566205255504,1.3333333333317379,-1.3333333333317379,0.034088888880823696,-0.034088888880823696
49.61,0.0,0.0,23.894066205255502,1.3333333333317423,-1.3333333333317423,0.034088888880823696,-0.034088888880823696
49.615,0.0,0.0,23.8965662052555,1.3333333333317468,-1.3333333333317468,0.034088888880823696,-0.034088888880823696
49.620000000000005,0.0,0.0,23.899066205255497,1.3333333333317512,-1.3333333333317512,0.034088888880823696,-0.034088888880823696
49.625,0.0,0.0,23.901566205255495,1.3333333333317556,-1.3333333333317556,0.034088888880823696,-0.034088888880823696
49.63,0.0,0.0,23.904066205255493,1.33333333333176,-1.33333333333176,0.034088888880823696,-0.034088888880823696
49.635,0.0,0.0,23.90656620525549,1.3333333333317645,-1.3333333333317645,0.034088888880823696,-0.034088888880823696
49.64,0.0,0.0,23.90906620525549,1.333333333331769,-1.333333333331769,0.034088888880823696,-0.034088888880823696
49.645,0.0,0.0,23.911566205255486,1.3333333333317732,-1.3333333333317732,0.034088888880823696,-0.034088888880823696
49.65,0.0,0.0,23.914066205255484,1.3333333333317774,-1.3333333333317774,0.034088888880823696,-0.034088888880823696
49.655,0.0,0.0,23.91656620525548,1.3333333333317816,-1.3333333333317816,0.034088888880823696,-0.034088888880823696
49.660000000000004,0.0,0.0,23.91906620525548,1.3333333333317858,-1.3333333333317858,0.034088888880823696,-0.034088888880823696
49.665,0.0,0.0,23.921566205255477,1.33333333333179,-1.33333333333179,0.034088888880823696,-0.034088888880823696
49.67,0.0,0.0,23.924066205255475,1.3333333333317943,-1.3333333333317943,0.034088888880823696,-0.034088888880823696
49.675000000000004,0.0,0.0,23.926566205255472,1.3333333333317985,-1.3333333333317985,0.034088888880823696,-0.034088888880823696
49.68,0.0,0.0,23.92906620525547,1.3333333333318027,-1.3333333333318027,0.034088888880823696,-0.034088888880823696
49.685,0.0,0.0,23.931566205255468,1.333333333331807,-1.333333333331807,0.034088888880823696,-0.034088888880823696
49.69,0.0,0.0,23.934066205255466,1.3333333333318111,-1.3333333333318111,0.034088888880823696,-0.034088888880823696
49.695,0.0,0.0,23.936566205255463,1.3333333333318154,-1.3333333333318154,0.034088888880823696,-0.034088888880823696
49.7,0.0,0.0,23.93906620525546,1.3333333333318196,-1.3333333333318196,0.034088888880823696,-0.034088888880823696
49.705,0.0,0.0,23.94156620525546,1.3333333333318238,-1.3333333333318238,0.034088888880823696,-0.034088888880823696
49.71,0.0,0.0,23.944066205255456,1.333333333331828,-1.333333333331828,0.034088888880823696,-0.034088888880823696
49.715,0.0,0.0,23.946566205255454,1.3333333333318322,-1.3333333333318322,0.034088888880823696,-0.034088888880823696
49.72,0.0,0.0,23.949066205255452,1.3333333333318365,-1.3333333333318365,0.034088888880823696,-0.034088888880823696
49.725,0.0,0.0,23.95156620525545,1.3333333333318407,-1.3333333333318407,0.034088888880823696,-0.034088888880823696
49.730000000000004,0.0,0.0,23.954066205255447,1.333333333331845,-1.333333333331845,0.034088888880823696,-0.034088888880823696
49.735,0.0,0.0,23.956566205255445,1.3333333333318491,-1.3333333333318491,0.034088888880823696,-0.034088888880823696
49.74,0.0,0.0,23.959066205255443,1.333333333331853,-1.333333333331853,0.034088888880823696,-0.034088888880823696
49.745000000000005,0.0,0.0,23.96156620525544,1.333333333331857,-1.333333333331857,0.034088888880823696,-0.034088888880823696
49.75,0.0,0.0,23.96406620525544,1.333333333331861,-1.333333333331861,0.034088888880823696,-0.034088888880823696
49.755,0.0,0.0,23.966566205255436,1.333333333331865,-1.333333333331865,0.034088888880823696,-0.034088888880823696
49.76,0.0,0.0,23.969066205255434,1.333333333331869,-1.333333333331869,0.034088888880823696,-0.034088888880823696
49.765,0.0,0.0,23.97156620525543,1.333333333331873,-1.333333333331873,0.034088888880823696,-0.034088888880823696
49.77,0.0,0.0,23.97406620525543,1.333333333331877,-1.333333333331877,0.034088888880823696,-0.034088888880823696
49.775,0.0,0.0,23.976566205255427,1.333333333331881,-1.333333333331881,0.034088888880823696,-0.034088888880823696
49.78,0.0,0.0,23.979066205255425,1.333333333331885,-1.333333333331885,0.034088888880823696,-0.034088888880823696
49.785000000000004,0.0,0.0,23.981566205255422,1.333333333331889,-1.333333333331889,0.034088888880823696,-0.034088888880823696
49.79,0.0,0.0,23.98406620525542,1.333333333331893,-1.333333333331893,0.034088888880823696,-0.034088888880823696
49.795,0.0,0.0,23.986566205255418,1.333333333331897,-1.333333333331897,0.034088888880823696,-0.034088888880823696
49.800000000000004,0.0,0.0,23.989066205255416,1.333333333331901,-1.333333333331901,0.034088888880823696,-0.034088888880823696
49.805,0.0,0.0,23.991566205255413,1.333333333331905,-1.333333333331905,0.034088888880823696,-0.034088888880823696
49.81,0.0,0.0,23.99406620525541,1.333333333331909,-1.333333333331909,0.034088888880823696,-0.034088888880823696
49.815,0.0,0.0,23.99656620525541,1.333333333331913,-1.333333333331913,0.034088888880823696,-0.034088888880823696
49.82,0.0,0.0,23.999066205255406,1.333333333331917,-1.333333333331917,0.034088888880823696,-0.034088888880823696
49.825,0.0,0.0,24.001566205255404,1.333333333331921,-1.333333333331921,0.034088888880823696,-0.034088888880823696
49.83,0.0,0.0,24.004066205255402,1.333333333331925,-1.333333333331925,0.034088888880823696,-0.034088888880823696
49.835,0.0,0.0,24.0065662052554,1.333333333331929,-1.333333333331929,0.034088888880823696,-0.034088888880823696
49.84,0.0,0.0,24.009066205255397,1.3333333333319328,-1.3333333333319328,0.034088888880823696,-0.034088888880823696
49.845,0.0,0.0,24.011566205255395,1.3333333333319366,-1.3333333333319366,0.034088888880823696,-0.034088888880823696
49.85,0.0,0.0,24.014066205255393,1.3333333333319404,-1.3333333333319404,0.034088888880823696,-0.034088888880823696
49.855000000000004,0.0,0.0,24.01656620525539,1.3333333333319441,-1.3333333333319441,0.034088888880823696,-0.034088888880823696
49.86,0.0,0.0,24.01906620525539,1.333333333331948,-1.333333333331948,0.034088888880823696,-0.034088888880823696
49.865,0.0,0.0,24.021566205255386,1.3333333333319517,-1.3333333333319517,0.034088888880823696,-0.034088888880823696
49.870000000000005,0.0,0.0,24.024066205255384,1.3333333333319555,-1.3333333333319555,0.034088888880823696,-0.034088888880823696
49.875,0.0,0.0,24.02656620525538,1.3333333333319592,-1.3333333333319592,0.034088888880823696,-0.034088888880823696
49.88,0.0,0.0,24.02906620525538,1.333333333331963,-1.333333333331963,0.034088888880823696,-0.034088888880823696
49.885,0.0,0.0,24.031566205255377,1.3333333333319668,-1.3333333333319668,0.034088888880823696,-0.034088888880823696
49.89,0.0,0.0,24.034066205255375,1.3333333333319706,-1.3333333333319706,0.034088888880823696,-0.034088888880823696
49.895,0.0,0.0,24.036566205255372,1.3333333333319743,-1.3333333333319743,0.034088888880823696,-0.034088888880823696
49.9,0.0,0.0,24.03906620525537,1.3333333333319781,-1.3333333333319781,0.034088888880823696,-0.034088888880823696
49.905,0.0,0.0,24.041566205255368,1.333333333331982,-1.333333333331982,0.034088888880823696,-0.034088888880823696
49.910000000000004,0.0,0.0,24.044066205255366,1.3333333333319857,-1.3333333333319857,0.034088888880823696,-0.034088888880823696
49.915,0.0,0.0,24.046566205255363,1.3333333333319894,-1.3333333333319894,0.034088888880823696,-0.034088888880823696
49.92,0.0,0.0,24.04906620525536,1.3333333333319932,-1.3333333333319932,0.034088888880823696,-0.034088888880823696
49.925000000000004,0.0,0.0,24.05156620525536,1.333333333331997,-1.333333333331997,0.034088888880823696,-0.034088888880823696
49.93,0.0,0.0,24.054066205255356,1.3333333333320008,-1.3333333333320008,0.034088888880823696,-0.034088888880823696
49.935,0.0,0.0,24.056566205255354,1.3333333333320045,-1.3333333333320045,0.034088888880823696,-0.034088888880823696
49.94,0.0,0.0,24.059066205255352,1.3333333333320083,-1.3333333333320083,0.034088888880823696,-0.034088888880823696
49.945,0.0,0.0,24.06156620525535,1.333333333332012,-1.333333333332012,0.034088888880823696,-0.034088888880823696
49.95,0.0,0.0,24.064066205255347,1.3333333333320156,-1.3333333333320156,0.034088888880823696,-0.034088888880823696
49.955,0.0,0.0,24.066566205255345,1.3333333333320192,-1.3333333333320192,0.034088888880823696,-0.034088888880823696
49.96,0.0,0.0,24.069066205255343,1.3333333333320228,-1.3333333333320228,0.034088888880823696,-0.034088888880823696
49.965,0.0,0.0,24.07156620525534,1.3333333333320263,-1.3333333333320263,0.034088888880823696,-0.034088888880823696
49.97,0.0,0.0,24.07406620525534,1.3333333333320299,-1.3333333333320299,0.034088888880823696,-0.034088888880823696
49.975,0.0,0.0,24.076566205255336,1.3333333333320334,-1.3333333333320334,0.034088888880823696,-0.034088888880823696
49.980000000000004,0.0,0.0,24.079066205255334,1.333333333332037,-1.333333333332037,0.034088888880823696,-0.034088888880823696
49.985,0.0,0.0,24.08156620525533,1.3333333333320405,-1.3333333333320405,0.034088888880823696,-0.034088888880823696
49.99,0.0,0.0,24.08406620525533,1.333333333332044,-1.333333333332044,0.034088888880823696,-0.034088888880823696
49.995000000000005,0.0,0.0,24.086566205255327,1.3333333333320476,-1.3333333333320476,0.034088888880823696,-0.034088888880823696
50.0,0.0,0.0,24.089066205255325,1.3333333333320512,-1.3333333333320512,0.034088888880823696,-0.034088888880823696
50.005,0.0,0.0,24.091566205255322,1.3333333333320547,-1.3333333333320547,0.034088888880823696,-0.034088888880823696
50.01,0.0,0.0,24.09406620525532,1.3333333333320583,-1.3333333333320583,0.034088888880823696,-0.034088888880823696
50.015,0.0,0.0,24.096566205255318,1.3333333333320618,-1.3333333333320618,0.034088888880823696,-0.034088888880823696
50.02,0.0,0.0,24.099066205255316,1.3333333333320654,-1.3333333333320654,0.034088888880823696,-0.034088888880823696
50.025,0.0,0.0,24.101566205255313,1.333333333332069,-1.333333333332069,0.034088888880823696,-0.034088888880823696
50.03,0.0,0.0,24.10406620525531,1.3333333333320725,-1.3333333333320725,0.034088888880823696,-0.034088888880823696
50.035000000000004,0.0,0.0,24.10656620525531,1.333333333332076,-1.333333333332076,0.034088888880823696,-0.034088888880823696
50.04,0.0,0.0,24.109066205255306,1.3333333333320796,-1.3333333333320796,0.034088888880823696,-0.034088888880823696
50.045,0.0,0.0,24.111566205255304,1.3333333333320831,-1.3333333333320831,0.034088888880823696,-0.034088888880823696
50.050000000000004,0.0,0.0,24.114066205255302,1.3333333333320867,-1.3333333333320867,0.034088888880823696,-0.034088888880823696
50.055,0.0,0.0,24.1165662052553,1.3333333333320903,-1.3333333333320903,0.034088888880823696,-0.034088888880823696
50.06,0.0,0.0,24.119066205255297,1.3333333333320936,-1.3333333333320936,0.034088888880823696,-0.034088888880823696
